,age,income,children,credit_history,overdue_payments,active_loans,years_in_job,employment_type,owns_property,assets_value,other_loans,education,city,marital_status,credit_risk
2788,35,13518.0,0.0,,2.0,1,0,stała,1.0,46038.0,0,0,0,żonaty/zamężna,0
2789,41,35870.0,0.0,,0.0,2,6,brak,0.0,92514.0,0,1,2,żonaty/zamężna,0
2790,45,,2.0,dobra historia,0.0,3,8,brak,1.0,66747.0,0,2,1,kawaler/panna,0
2791,34,40000.0,0.0,brak historii,0.0,0,0,brak,1.0,33421.0,0,1,0,kawaler/panna,0
2792,35,40000.0,1.0,dobra historia,0.0,2,4,samozatrudnienie,1.0,22160.0,1,2,2,żonaty/zamężna,0
2793,30,18562.0,4.0,dobra historia,1.0,5,6,stała,,134193.0,0,1,0,kawaler/panna,1
2794,39,40000.0,2.0,dobra historia,1.0,0,8,stała,1.0,11394.0,0,0,1,żonaty/zamężna,0
2795,31,,0.0,dobra historia,1.0,1,16,stała,0.0,,1,0,1,żonaty/zamężna,0
2796,45,13611.0,0.0,dobra historia,1.0,1,8,stała,1.0,28282.0,1,2,0,żonaty/zamężna,0
2797,22,16045.0,0.0,,0.0,2,7,samozatrudnienie,1.0,,0,2,0,żonaty/zamężna,0
2798,36,7126.0,3.0,dobra historia,0.0,0,14,określona,,62105.0,1,0,1,kawaler/panna,0
2799,43,,4.0,,0.0,1,5,określona,1.0,54761.0,1,1,1,żonaty/zamężna,0
2800,41,40000.0,0.0,dobra historia,0.0,2,18,określona,,20908.0,0,1,1,kawaler/panna,0
2801,66,13256.0,1.0,dobra historia,,1,6,stała,0.0,39953.0,1,1,1,żonaty/zamężna,0
2802,43,,2.0,brak historii,0.0,3,8,stała,0.0,137739.0,0,1,2,żonaty/zamężna,0
2803,29,23104.0,0.0,dobra historia,0.0,0,8,określona,1.0,62005.0,1,0,1,żonaty/zamężna,0
2804,39,13627.0,0.0,brak historii,,2,13,samozatrudnienie,1.0,94812.0,0,1,1,rozwiedziony/rozwiedziona,0
2805,22,9158.0,0.0,,1.0,2,14,stała,0.0,20219.0,0,0,1,żonaty/zamężna,0
2806,39,19827.0,0.0,brak historii,,1,11,stała,1.0,50808.0,0,1,1,kawaler/panna,0
2807,31,18759.0,3.0,,1.0,2,7,brak,,106580.0,1,1,1,żonaty/zamężna,0
2808,49,18138.0,3.0,brak historii,0.0,1,4,brak,1.0,64308.0,0,1,2,żonaty/zamężna,0
2809,34,24621.0,0.0,dobra historia,,1,11,samozatrudnienie,1.0,26253.0,0,2,1,rozwiedziony/rozwiedziona,0
2810,38,40000.0,0.0,,1.0,3,12,stała,1.0,80976.0,0,1,0,żonaty/zamężna,0
2811,33,18929.0,0.0,dobra historia,,1,14,określona,1.0,59822.0,0,1,1,żonaty/zamężna,0
2812,57,23985.0,2.0,dobra historia,1.0,1,3,stała,1.0,43132.0,0,0,0,żonaty/zamężna,0
2813,36,31679.0,1.0,brak historii,0.0,2,10,samozatrudnienie,,90797.0,0,0,1,żonaty/zamężna,0
2814,58,29058.0,1.0,brak historii,0.0,2,3,stała,0.0,29644.0,0,1,0,żonaty/zamężna,0
2815,48,16200.0,1.0,dobra historia,,0,10,stała,1.0,46867.0,1,0,0,żonaty/zamężna,0
2816,44,23113.0,0.0,brak historii,0.0,0,7,stała,1.0,50286.0,1,1,1,żonaty/zamężna,0
2817,43,28962.0,0.0,,0.0,1,6,samozatrudnienie,0.0,,0,2,0,żonaty/zamężna,0
2818,43,12529.0,5.0,brak historii,1.0,4,16,określona,0.0,,1,1,0,kawaler/panna,0
2819,20,,0.0,brak historii,0.0,2,15,samozatrudnienie,1.0,39825.0,0,1,1,żonaty/zamężna,0
2820,37,40000.0,1.0,dobra historia,1.0,3,11,stała,1.0,,1,1,0,kawaler/panna,0
2821,48,15345.0,0.0,dobra historia,,0,7,stała,0.0,19168.0,1,0,2,kawaler/panna,0
2822,39,,1.0,dobra historia,2.0,0,13,samozatrudnienie,,31449.0,0,1,1,żonaty/zamężna,0
2823,25,30367.0,1.0,,,0,14,stała,0.0,57164.0,1,1,2,rozwiedziony/rozwiedziona,0
2824,39,16767.0,1.0,,0.0,1,9,brak,,,0,1,0,żonaty/zamężna,0
2825,57,28023.0,3.0,,0.0,4,14,stała,0.0,55521.0,1,1,0,żonaty/zamężna,0
2826,52,23899.0,0.0,brak historii,0.0,0,10,stała,1.0,,0,0,0,rozwiedziony/rozwiedziona,0
2827,39,10572.0,1.0,dobra historia,0.0,0,7,określona,,119726.0,0,1,1,żonaty/zamężna,0
2828,49,27710.0,0.0,dobra historia,1.0,0,11,brak,1.0,,1,1,2,kawaler/panna,0
2829,36,12707.0,2.0,,,2,4,brak,,,1,0,1,żonaty/zamężna,0
2830,22,35228.0,0.0,,0.0,5,5,określona,1.0,25627.0,0,1,1,żonaty/zamężna,1
2831,30,15746.0,2.0,dobra historia,0.0,1,1,określona,,36517.0,1,1,0,rozwiedziony/rozwiedziona,0
2832,55,20319.0,0.0,brak historii,1.0,0,17,określona,1.0,48903.0,0,1,0,rozwiedziony/rozwiedziona,0
2833,37,40000.0,0.0,dobra historia,1.0,0,7,samozatrudnienie,0.0,83444.0,1,0,2,kawaler/panna,0
2834,37,28231.0,0.0,dobra historia,0.0,3,16,określona,1.0,,0,1,1,żonaty/zamężna,0
2835,37,12839.0,4.0,,0.0,1,0,stała,1.0,,1,0,0,żonaty/zamężna,0
2836,59,13260.0,0.0,,0.0,2,22,samozatrudnienie,0.0,,1,1,0,żonaty/zamężna,0
2837,56,16323.0,0.0,dobra historia,,1,8,samozatrudnienie,,,1,2,0,kawaler/panna,0
2838,62,,0.0,dobra historia,0.0,4,11,brak,1.0,48671.0,0,1,0,kawaler/panna,0
2839,38,,0.0,dobra historia,1.0,1,3,stała,1.0,,0,2,2,żonaty/zamężna,0
2840,42,14449.0,0.0,dobra historia,0.0,3,9,stała,1.0,72036.0,1,2,2,kawaler/panna,0
2841,24,12288.0,1.0,dobra historia,1.0,0,6,stała,0.0,,0,0,1,żonaty/zamężna,0
2842,54,,0.0,brak historii,,3,5,określona,0.0,42253.0,1,2,2,kawaler/panna,0
2843,28,20111.0,1.0,dobra historia,0.0,0,8,stała,1.0,73092.0,0,1,0,kawaler/panna,0
2844,42,40000.0,0.0,brak historii,1.0,1,1,stała,1.0,57190.0,1,0,0,żonaty/zamężna,0
2845,29,,0.0,dobra historia,0.0,1,19,stała,0.0,61237.0,0,1,0,żonaty/zamężna,0
2846,34,40000.0,1.0,dobra historia,2.0,2,8,stała,0.0,248521.0,1,1,0,kawaler/panna,0
2847,31,12268.0,0.0,,0.0,1,15,stała,,22536.0,1,2,1,kawaler/panna,0
2848,33,10030.0,0.0,dobra historia,,2,24,stała,1.0,72611.0,0,0,1,żonaty/zamężna,0
2849,34,,0.0,brak historii,2.0,2,6,stała,1.0,60883.0,1,1,1,kawaler/panna,0
2850,34,39917.0,0.0,brak historii,0.0,1,11,stała,1.0,19759.0,0,1,1,żonaty/zamężna,0
2851,48,,1.0,dobra historia,1.0,1,12,stała,,86655.0,1,1,0,żonaty/zamężna,0
2852,28,14896.0,1.0,brak historii,0.0,3,3,stała,1.0,13412.0,0,1,0,żonaty/zamężna,0
2853,42,17495.0,1.0,dobra historia,0.0,0,14,określona,0.0,,1,0,0,kawaler/panna,0
2854,52,12277.0,0.0,,,0,16,stała,1.0,48089.0,1,0,0,kawaler/panna,0
2855,34,8903.0,0.0,dobra historia,1.0,0,7,samozatrudnienie,1.0,64779.0,0,1,0,kawaler/panna,0
2856,32,,0.0,,,2,12,samozatrudnienie,,,0,1,1,kawaler/panna,0
2857,37,24624.0,1.0,dobra historia,0.0,2,10,samozatrudnienie,1.0,15019.0,1,2,1,żonaty/zamężna,0
2858,51,,0.0,,,4,8,stała,0.0,,0,1,0,kawaler/panna,0
2859,41,10937.0,0.0,brak historii,,2,15,stała,0.0,88126.0,0,1,1,kawaler/panna,0
2860,34,40000.0,2.0,dobra historia,2.0,1,6,stała,1.0,50390.0,0,2,0,żonaty/zamężna,0
2861,44,17125.0,0.0,dobra historia,1.0,0,8,określona,1.0,,0,1,0,kawaler/panna,0
2862,28,28762.0,4.0,dobra historia,0.0,1,2,brak,,226600.0,0,0,2,żonaty/zamężna,0
2863,46,10643.0,0.0,,,1,7,stała,,231612.0,0,1,0,żonaty/zamężna,0
2864,44,20025.0,2.0,dobra historia,0.0,4,14,samozatrudnienie,,,0,2,2,żonaty/zamężna,0
2865,36,,0.0,dobra historia,0.0,1,9,określona,0.0,,0,1,0,żonaty/zamężna,0
2866,31,25939.0,3.0,dobra historia,0.0,1,6,określona,1.0,50699.0,1,1,2,żonaty/zamężna,0
2867,31,23797.0,0.0,dobra historia,0.0,1,0,określona,1.0,65639.0,1,2,0,żonaty/zamężna,0
2868,45,,0.0,,0.0,1,2,stała,1.0,,1,2,2,rozwiedziony/rozwiedziona,0
2869,52,12515.0,0.0,dobra historia,0.0,1,3,określona,0.0,131412.0,0,1,1,rozwiedziony/rozwiedziona,0
2870,33,24311.0,5.0,brak historii,0.0,1,10,stała,1.0,20710.0,0,0,1,żonaty/zamężna,0
2871,44,23315.0,4.0,brak historii,0.0,1,18,samozatrudnienie,1.0,28126.0,1,0,1,żonaty/zamężna,0
2872,19,,0.0,brak historii,2.0,3,13,stała,1.0,43790.0,1,0,1,kawaler/panna,0
2873,34,,1.0,brak historii,,1,9,określona,1.0,,0,2,0,żonaty/zamężna,0
2874,39,,1.0,brak historii,2.0,1,13,określona,1.0,61479.0,1,1,2,żonaty/zamężna,0
2875,30,11396.0,0.0,dobra historia,0.0,1,7,określona,,74833.0,1,2,2,kawaler/panna,0
2876,30,7279.0,0.0,dobra historia,0.0,0,0,stała,1.0,92452.0,1,0,0,żonaty/zamężna,0
2877,33,,4.0,brak historii,2.0,2,13,stała,1.0,113923.0,1,2,0,żonaty/zamężna,0
2878,42,,0.0,dobra historia,0.0,1,14,stała,,97481.0,1,1,2,kawaler/panna,0
2879,38,,0.0,dobra historia,1.0,2,4,stała,,,1,2,0,żonaty/zamężna,0
2880,18,,0.0,dobra historia,1.0,2,10,określona,1.0,45133.0,0,1,2,kawaler/panna,0
2881,18,,0.0,brak historii,,2,15,stała,0.0,40355.0,0,2,1,kawaler/panna,0
2882,33,13182.0,1.0,brak historii,,1,3,samozatrudnienie,1.0,191149.0,0,0,2,kawaler/panna,0
2883,44,23985.0,0.0,,1.0,1,16,określona,0.0,,0,1,2,kawaler/panna,0
2884,18,23570.0,0.0,brak historii,0.0,0,14,stała,1.0,94359.0,0,1,2,żonaty/zamężna,0
2885,35,19704.0,0.0,,0.0,0,16,stała,0.0,52037.0,1,1,0,żonaty/zamężna,0
2886,34,26488.0,0.0,dobra historia,0.0,1,20,stała,0.0,500000.0,0,1,1,rozwiedziony/rozwiedziona,0
2887,53,22155.0,0.0,brak historii,0.0,2,5,stała,,24621.0,0,1,1,kawaler/panna,0
2888,36,23397.0,3.0,brak historii,0.0,3,14,stała,,24323.0,0,1,1,kawaler/panna,0
2889,43,16001.0,0.0,,,1,3,stała,0.0,275363.0,1,0,0,żonaty/zamężna,0
2890,41,,2.0,dobra historia,0.0,1,6,stała,,33467.0,0,2,1,rozwiedziony/rozwiedziona,0
2891,18,17758.0,0.0,dobra historia,,0,19,samozatrudnienie,1.0,72461.0,0,0,1,żonaty/zamężna,0
2892,47,11323.0,0.0,dobra historia,0.0,0,13,samozatrudnienie,1.0,11354.0,0,2,0,kawaler/panna,0
2893,42,14980.0,0.0,brak historii,0.0,2,6,stała,0.0,61099.0,0,2,1,kawaler/panna,0
2894,45,18504.0,1.0,dobra historia,0.0,0,5,stała,1.0,,0,0,1,kawaler/panna,0
2895,70,36206.0,2.0,dobra historia,0.0,1,9,samozatrudnienie,1.0,75445.0,0,1,1,żonaty/zamężna,0
2896,19,21565.0,0.0,,1.0,1,6,określona,0.0,44558.0,1,1,0,żonaty/zamężna,0
2897,57,20068.0,0.0,brak historii,0.0,1,1,stała,0.0,44670.0,0,2,0,kawaler/panna,0
2898,37,11797.0,1.0,dobra historia,1.0,3,9,stała,,195092.0,0,2,0,żonaty/zamężna,0
2899,42,32621.0,0.0,brak historii,0.0,4,3,stała,1.0,136413.0,1,2,0,żonaty/zamężna,0
2900,39,15899.0,1.0,,,1,7,określona,,70000.0,0,0,1,żonaty/zamężna,0
2901,35,20951.0,0.0,,0.0,2,18,określona,1.0,173483.0,0,2,1,żonaty/zamężna,0
2902,34,40000.0,1.0,brak historii,1.0,2,7,brak,0.0,,0,1,0,żonaty/zamężna,0
2903,43,28406.0,1.0,,0.0,0,2,stała,0.0,,0,1,2,żonaty/zamężna,0
2904,24,,0.0,brak historii,,1,13,brak,1.0,,1,0,1,żonaty/zamężna,0
2905,47,9092.0,1.0,dobra historia,1.0,2,10,samozatrudnienie,1.0,,1,2,1,żonaty/zamężna,0
2906,35,21329.0,0.0,dobra historia,1.0,2,15,samozatrudnienie,,111615.0,0,0,2,kawaler/panna,0
2907,28,12011.0,0.0,,0.0,2,9,stała,1.0,,1,2,2,kawaler/panna,0
2908,35,30463.0,0.0,dobra historia,0.0,0,10,stała,1.0,35986.0,1,0,0,kawaler/panna,0
2909,52,22496.0,0.0,dobra historia,,1,11,stała,,79465.0,1,2,1,kawaler/panna,0
2910,34,23925.0,0.0,,0.0,1,16,stała,0.0,,1,0,1,rozwiedziony/rozwiedziona,0
2911,43,,4.0,dobra historia,,2,4,określona,0.0,98245.0,1,0,2,żonaty/zamężna,0
2912,32,40000.0,1.0,dobra historia,0.0,3,15,samozatrudnienie,,21800.0,0,0,1,żonaty/zamężna,0
2913,47,40000.0,0.0,dobra historia,0.0,1,10,samozatrudnienie,,14763.0,0,0,1,kawaler/panna,0
2914,46,,2.0,brak historii,,3,13,określona,0.0,69368.0,0,2,1,żonaty/zamężna,0
2915,58,,0.0,brak historii,0.0,1,3,stała,1.0,60839.0,0,1,0,żonaty/zamężna,0
2916,38,23125.0,1.0,,,1,6,określona,1.0,104101.0,0,2,1,żonaty/zamężna,0
2917,46,19344.0,0.0,,,2,1,określona,0.0,,1,0,1,żonaty/zamężna,0
2918,40,14529.0,2.0,dobra historia,0.0,0,6,samozatrudnienie,0.0,61254.0,0,0,0,żonaty/zamężna,0
2919,52,,2.0,brak historii,0.0,1,9,stała,1.0,18690.0,1,2,2,żonaty/zamężna,0
2920,32,12483.0,1.0,dobra historia,0.0,0,3,stała,1.0,,1,1,1,żonaty/zamężna,0
2921,47,26973.0,0.0,brak historii,2.0,2,6,stała,0.0,63759.0,1,0,1,żonaty/zamężna,0
2922,38,16986.0,0.0,dobra historia,1.0,1,11,samozatrudnienie,1.0,49980.0,0,1,2,żonaty/zamężna,0
2923,39,6068.0,0.0,dobra historia,,2,15,określona,1.0,46830.0,0,0,1,żonaty/zamężna,0
2924,40,27513.0,0.0,,2.0,6,9,stała,1.0,74927.0,1,2,1,żonaty/zamężna,1
2925,42,21609.0,0.0,dobra historia,0.0,2,10,samozatrudnienie,1.0,81836.0,1,1,1,kawaler/panna,0
2926,38,40000.0,1.0,,1.0,1,8,stała,1.0,198775.0,0,0,2,rozwiedziony/rozwiedziona,0
2927,42,26544.0,2.0,dobra historia,1.0,3,6,stała,1.0,56512.0,0,1,1,żonaty/zamężna,0
2928,55,10516.0,0.0,,0.0,0,8,określona,1.0,115385.0,1,1,2,żonaty/zamężna,0
2929,49,,0.0,dobra historia,2.0,0,8,określona,,61885.0,1,1,1,żonaty/zamężna,0
2930,48,,2.0,dobra historia,1.0,2,13,stała,1.0,35974.0,1,1,1,żonaty/zamężna,0
2931,35,16114.0,3.0,dobra historia,0.0,2,14,określona,1.0,44933.0,1,0,1,żonaty/zamężna,0
2932,31,35297.0,0.0,brak historii,0.0,2,10,samozatrudnienie,1.0,,1,2,0,żonaty/zamężna,0
2933,49,,0.0,dobra historia,0.0,2,6,stała,0.0,36835.0,0,2,0,żonaty/zamężna,0
2934,48,38825.0,1.0,brak historii,,1,0,stała,1.0,51810.0,0,1,0,kawaler/panna,0
2935,54,,2.0,dobra historia,1.0,0,5,stała,1.0,131860.0,1,2,0,kawaler/panna,0
2936,33,35690.0,0.0,,0.0,1,11,określona,1.0,40164.0,1,1,0,rozwiedziony/rozwiedziona,0
2937,37,,1.0,dobra historia,2.0,3,8,samozatrudnienie,,20859.0,1,0,0,kawaler/panna,0
2938,23,8029.0,1.0,brak historii,0.0,2,8,brak,1.0,,0,1,1,kawaler/panna,0
2939,36,40000.0,0.0,dobra historia,2.0,2,2,określona,1.0,79490.0,0,1,2,rozwiedziony/rozwiedziona,0
2940,49,23080.0,2.0,,0.0,1,8,stała,,67556.0,0,2,0,kawaler/panna,0
2941,35,26796.0,0.0,dobra historia,2.0,2,13,brak,1.0,85228.0,1,2,0,żonaty/zamężna,0
2942,46,14293.0,1.0,dobra historia,0.0,3,1,stała,0.0,24503.0,0,1,2,żonaty/zamężna,0
2943,38,40000.0,1.0,,0.0,3,0,samozatrudnienie,0.0,56729.0,1,0,2,rozwiedziony/rozwiedziona,0
2944,43,12174.0,0.0,dobra historia,0.0,2,3,stała,1.0,,1,1,1,żonaty/zamężna,0
2945,28,,1.0,dobra historia,,0,11,samozatrudnienie,0.0,221807.0,0,0,0,rozwiedziony/rozwiedziona,0
2946,40,,2.0,,,1,5,samozatrudnienie,1.0,52666.0,0,1,1,kawaler/panna,0
2947,18,13533.0,4.0,brak historii,1.0,2,13,stała,1.0,66131.0,0,1,0,kawaler/panna,0
2948,38,40000.0,0.0,brak historii,0.0,1,14,samozatrudnienie,1.0,10000.0,0,2,0,żonaty/zamężna,0
2949,23,24729.0,0.0,dobra historia,0.0,2,2,samozatrudnienie,0.0,13549.0,1,0,1,kawaler/panna,0
2950,52,30544.0,4.0,dobra historia,,2,14,stała,,190500.0,0,2,1,żonaty/zamężna,0
2951,47,10264.0,1.0,dobra historia,,1,14,określona,1.0,,0,1,1,rozwiedziony/rozwiedziona,0
2952,44,,3.0,,0.0,1,10,stała,1.0,36860.0,0,1,1,żonaty/zamężna,0
2953,55,11940.0,0.0,,2.0,1,8,brak,,39223.0,0,2,1,żonaty/zamężna,0
2954,30,,0.0,dobra historia,,3,15,brak,0.0,69887.0,1,1,2,kawaler/panna,0
2955,57,13394.0,0.0,brak historii,2.0,1,18,stała,,,0,0,2,żonaty/zamężna,0
2956,49,16163.0,2.0,brak historii,0.0,3,9,określona,0.0,,0,0,1,żonaty/zamężna,0
2957,37,32675.0,3.0,brak historii,0.0,1,11,określona,1.0,69303.0,0,1,0,żonaty/zamężna,0
2958,51,,1.0,brak historii,0.0,0,13,samozatrudnienie,0.0,38000.0,0,2,1,kawaler/panna,0
2959,28,11665.0,0.0,brak historii,1.0,3,18,samozatrudnienie,1.0,77277.0,0,1,1,żonaty/zamężna,0
2960,31,37995.0,0.0,brak historii,,1,16,stała,0.0,,0,1,0,kawaler/panna,0
2961,33,37141.0,1.0,,0.0,0,7,określona,0.0,,1,1,2,kawaler/panna,0
2962,34,13780.0,1.0,brak historii,0.0,0,16,stała,1.0,64085.0,1,2,0,żonaty/zamężna,0
2963,29,40000.0,1.0,brak historii,,0,0,stała,1.0,47210.0,0,1,0,żonaty/zamężna,0
2964,52,,0.0,,0.0,1,12,samozatrudnienie,1.0,11043.0,0,0,1,żonaty/zamężna,0
2965,37,16116.0,0.0,dobra historia,1.0,1,24,określona,0.0,122909.0,0,1,0,żonaty/zamężna,0
2966,43,,0.0,dobra historia,,0,3,stała,,38873.0,0,1,1,żonaty/zamężna,0
2967,34,14374.0,1.0,brak historii,0.0,2,9,określona,0.0,41328.0,0,0,2,kawaler/panna,0
2968,21,25132.0,0.0,,0.0,2,7,stała,,85336.0,1,1,1,żonaty/zamężna,0
2969,42,24848.0,3.0,dobra historia,0.0,1,8,stała,1.0,235681.0,1,1,2,kawaler/panna,0
2970,20,20059.0,1.0,,1.0,2,14,stała,0.0,107089.0,1,2,1,kawaler/panna,0
2971,39,33396.0,0.0,brak historii,0.0,2,14,brak,0.0,50194.0,0,2,1,żonaty/zamężna,0
2972,26,,0.0,dobra historia,1.0,0,13,samozatrudnienie,0.0,106037.0,1,2,1,żonaty/zamężna,0
2973,59,24729.0,3.0,dobra historia,1.0,1,11,stała,1.0,90049.0,1,2,0,kawaler/panna,0
2974,49,39074.0,0.0,dobra historia,0.0,2,13,określona,1.0,55017.0,0,2,0,żonaty/zamężna,0
2975,41,32706.0,0.0,,1.0,3,7,samozatrudnienie,,130129.0,1,1,2,żonaty/zamężna,0
2976,52,,3.0,dobra historia,,3,13,określona,0.0,111342.0,0,0,0,kawaler/panna,0
2977,31,12399.0,1.0,dobra historia,1.0,3,12,stała,1.0,253669.0,1,0,0,żonaty/zamężna,0
2978,45,28635.0,1.0,dobra historia,1.0,2,6,stała,1.0,45023.0,1,1,1,kawaler/panna,0
2979,41,14196.0,0.0,dobra historia,,0,9,stała,1.0,63261.0,1,1,1,żonaty/zamężna,0
2980,42,11606.0,2.0,dobra historia,0.0,0,10,stała,0.0,,1,1,1,żonaty/zamężna,0
2981,52,21250.0,0.0,dobra historia,,0,9,samozatrudnienie,1.0,,1,1,2,kawaler/panna,0
2982,47,,0.0,brak historii,0.0,0,7,stała,0.0,45987.0,0,1,0,kawaler/panna,0
2983,42,32705.0,0.0,dobra historia,0.0,1,6,samozatrudnienie,0.0,49156.0,0,1,0,żonaty/zamężna,0
2984,23,33099.0,0.0,dobra historia,,1,5,stała,0.0,,0,1,0,żonaty/zamężna,0
2985,30,,4.0,dobra historia,0.0,2,8,określona,1.0,123581.0,1,1,2,kawaler/panna,0
2986,38,14557.0,1.0,dobra historia,1.0,1,10,stała,0.0,92337.0,0,1,0,żonaty/zamężna,0
2987,40,10615.0,1.0,dobra historia,1.0,4,17,brak,0.0,25425.0,1,0,1,żonaty/zamężna,0
2988,28,17477.0,4.0,dobra historia,0.0,2,1,stała,0.0,78715.0,0,2,2,żonaty/zamężna,0
2989,64,27655.0,0.0,brak historii,0.0,2,14,stała,0.0,134966.0,0,1,0,kawaler/panna,0
2990,55,19513.0,0.0,dobra historia,0.0,1,19,samozatrudnienie,1.0,,1,1,1,kawaler/panna,0
2991,46,,1.0,dobra historia,0.0,2,0,stała,0.0,464039.0,1,2,1,kawaler/panna,0
2992,40,40000.0,1.0,brak historii,,0,19,stała,1.0,128956.0,1,0,1,kawaler/panna,0
2993,37,6957.0,0.0,dobra historia,0.0,1,18,samozatrudnienie,1.0,,1,0,1,żonaty/zamężna,0
2994,30,40000.0,0.0,,1.0,1,10,określona,,60529.0,0,1,1,żonaty/zamężna,0
2995,40,,0.0,,0.0,0,8,określona,0.0,,0,1,0,kawaler/panna,0
2996,42,21182.0,0.0,dobra historia,0.0,1,6,stała,1.0,45595.0,0,1,1,żonaty/zamężna,0
2997,27,16921.0,0.0,dobra historia,0.0,1,8,stała,0.0,53987.0,0,1,1,żonaty/zamężna,0
2998,43,40000.0,0.0,dobra historia,1.0,4,8,określona,0.0,106400.0,0,2,0,żonaty/zamężna,0
2999,38,11902.0,0.0,brak historii,0.0,4,8,określona,,39905.0,1,1,0,żonaty/zamężna,0
3000,20,22156.0,0.0,,0.0,4,7,stała,0.0,51223.0,0,0,0,żonaty/zamężna,0
3001,31,28673.0,0.0,dobra historia,0.0,1,21,stała,1.0,15532.0,1,1,0,kawaler/panna,0
3002,35,9842.0,4.0,dobra historia,,1,9,określona,0.0,15123.0,0,0,2,żonaty/zamężna,0
3003,58,13905.0,3.0,dobra historia,0.0,1,8,określona,0.0,,0,1,0,kawaler/panna,0
3004,45,20453.0,1.0,,0.0,1,11,określona,,96244.0,0,2,2,żonaty/zamężna,0
3005,26,14138.0,4.0,dobra historia,,4,16,stała,,62643.0,1,1,0,żonaty/zamężna,0
3006,44,14650.0,5.0,,,0,7,stała,0.0,192623.0,0,0,2,kawaler/panna,0
3007,24,,0.0,,1.0,0,14,stała,0.0,77328.0,1,0,1,żonaty/zamężna,0
3008,50,,0.0,dobra historia,,1,11,samozatrudnienie,1.0,16361.0,0,2,1,żonaty/zamężna,0
3009,35,18557.0,4.0,dobra historia,0.0,1,8,stała,,115906.0,0,2,0,rozwiedziony/rozwiedziona,0
3010,39,,1.0,dobra historia,0.0,3,13,samozatrudnienie,1.0,,0,1,1,kawaler/panna,0
3011,53,13374.0,0.0,dobra historia,0.0,2,17,stała,1.0,247648.0,0,1,1,żonaty/zamężna,0
3012,27,11778.0,1.0,dobra historia,,0,11,określona,1.0,181967.0,1,0,0,rozwiedziony/rozwiedziona,0
3013,26,40000.0,0.0,brak historii,0.0,1,14,brak,0.0,294805.0,1,2,1,kawaler/panna,0
3014,34,,0.0,dobra historia,,2,11,samozatrudnienie,1.0,152521.0,1,0,1,żonaty/zamężna,0
3015,50,11436.0,0.0,dobra historia,0.0,3,27,stała,1.0,125443.0,0,0,1,żonaty/zamężna,0
3016,24,9218.0,0.0,,0.0,0,11,stała,1.0,175848.0,0,1,1,żonaty/zamężna,0
3017,18,,0.0,dobra historia,1.0,1,21,określona,0.0,70640.0,1,1,0,żonaty/zamężna,0
3018,35,,3.0,dobra historia,1.0,0,17,określona,1.0,24638.0,0,0,2,kawaler/panna,0
3019,45,19402.0,0.0,dobra historia,1.0,1,10,stała,,117127.0,0,1,1,żonaty/zamężna,0
3020,52,20341.0,0.0,dobra historia,,1,7,stała,0.0,172880.0,0,1,2,kawaler/panna,0
3021,35,36551.0,0.0,dobra historia,0.0,3,10,stała,,210162.0,0,2,0,żonaty/zamężna,0
3022,35,20135.0,1.0,dobra historia,2.0,0,13,określona,1.0,24768.0,0,2,1,rozwiedziony/rozwiedziona,0
3023,51,40000.0,5.0,brak historii,1.0,3,12,brak,1.0,,1,1,2,kawaler/panna,0
3024,21,23549.0,0.0,dobra historia,,0,5,samozatrudnienie,0.0,107376.0,0,1,2,żonaty/zamężna,0
3025,36,37454.0,0.0,brak historii,1.0,3,12,stała,1.0,124163.0,0,2,0,żonaty/zamężna,0
3026,41,32945.0,0.0,dobra historia,,1,6,określona,0.0,19908.0,1,0,1,żonaty/zamężna,0
3027,44,21628.0,1.0,brak historii,0.0,1,17,stała,0.0,43037.0,1,0,1,rozwiedziony/rozwiedziona,0
3028,34,16424.0,0.0,,0.0,2,4,stała,1.0,65587.0,1,0,2,żonaty/zamężna,0
3029,40,26003.0,0.0,brak historii,0.0,1,3,brak,,50105.0,1,2,0,żonaty/zamężna,0
3030,18,,0.0,brak historii,1.0,1,11,stała,1.0,25112.0,1,1,0,kawaler/panna,0
3031,33,16542.0,0.0,brak historii,1.0,2,7,brak,1.0,132202.0,0,1,0,kawaler/panna,0
3032,44,23936.0,3.0,brak historii,1.0,2,12,określona,0.0,,0,0,0,kawaler/panna,0
3033,30,40000.0,0.0,dobra historia,0.0,3,17,samozatrudnienie,1.0,,0,0,0,żonaty/zamężna,0
3034,40,,0.0,dobra historia,1.0,3,19,stała,0.0,107019.0,0,2,0,żonaty/zamężna,0
3035,44,33765.0,2.0,dobra historia,0.0,1,3,samozatrudnienie,1.0,274028.0,0,1,0,kawaler/panna,0
3036,36,40000.0,2.0,dobra historia,,4,8,stała,1.0,,0,1,0,rozwiedziony/rozwiedziona,0
3037,41,16079.0,0.0,dobra historia,1.0,0,13,brak,,173986.0,1,1,0,kawaler/panna,0
3038,30,31286.0,4.0,dobra historia,0.0,0,15,określona,0.0,97953.0,0,1,0,żonaty/zamężna,0
3039,37,40000.0,1.0,dobra historia,0.0,1,2,stała,,33097.0,0,1,0,żonaty/zamężna,0
3040,46,,0.0,dobra historia,0.0,0,7,samozatrudnienie,1.0,62958.0,1,2,1,kawaler/panna,0
3041,41,17278.0,0.0,,1.0,1,19,samozatrudnienie,,138354.0,0,1,2,rozwiedziony/rozwiedziona,0
